QUA,QUA_val,BLU,RED,NIR,SWR,BLU_1,RED_1,NIR_1,SWR_1,BLU_2,RED_2,NIR_2,SWR_2,BLU_3,RED_3,NIR_3,SWR_3,BLU_4,RED_4,NIR_4,SWR_4,Satellite_Date,Location,Altitude
False,251.0000,0.0040,0.0125,0.1850,0.0760,0.0060,0.0135,0.1750,0.0695,0.0065,0.0125,0.1825,0.0810,0.0100,0.0145,0.1865,0.0795,0.0150,0.0190,0.1965,0.0790,2015-09-06,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-07,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-09,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-10,Ovcarija,1200
False,251.0000,0.3765,0.3740,0.5075,0.3895,0.5395,0.4370,0.5640,0.4535,0.6055,0.4910,0.5940,0.3950,0.3880,0.3920,0.5005,0.3405,0.2100,0.2445,0.3940,0.3430,2015-09-11,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-12,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-13,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-14,Ovcarija,1200
False,123.0000,1.0565,0.7570,0.8315,0.4155,1.0565,0.7575,0.8320,0.4145,1.0565,0.7575,0.8310,0.4155,1.0565,0.7575,0.8310,0.4155,1.0565,0.7565,0.8305,0.4155,2015-09-15,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-16,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-18,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-19,Ovcarija,1200
False,251.0000,0.0715,0.0835,0.2550,0.1180,0.0710,0.0830,0.2550,0.1180,0.0735,0.0815,0.2555,0.1185,0.0755,0.0815,0.2525,0.1180,0.0780,0.0855,0.2545,0.1175,2015-09-20,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-21,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-22,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-23,Ovcarija,1200
False,123.0000,1.0635,0.6100,0.6355,0.4765,1.0675,0.7245,0.7715,0.5380,0.8745,0.6345,0.6590,0.4620,1.0965,0.5600,0.5705,0.4335,1.0655,0.6160,0.6525,0.5090,2015-09-24,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-25,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-27,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-28,Ovcarija,1200
False,251.0000,0.0460,0.0295,0.1510,0.1310,0.0360,0.0305,0.2010,0.1470,0.0455,0.0275,0.1460,0.1240,0.0485,0.0395,0.1350,0.1265,0.0555,0.0385,0.1505,0.1345,2015-09-29,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-09-30,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-01,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-02,Ovcarija,1200
False,249.0000,0.0480,0.0530,0.1910,0.0810,0.0465,0.0505,0.1870,0.0810,0.0440,0.0515,0.1905,0.0805,0.0485,0.0575,0.1980,0.0830,0.0520,0.0575,0.1905,0.0815,2015-10-03,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-04,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-06,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-07,Ovcarija,1200
False,251.0000,0.5250,0.5080,0.5590,0.1260,0.5265,0.5150,0.5625,0.1260,0.5305,0.5140,0.5630,0.1270,0.5230,0.5065,0.5560,0.1250,0.5190,0.5035,0.5530,0.1240,2015-10-08,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-09,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-10,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-11,Ovcarija,1200
False,251.0000,0.3985,0.3780,0.4540,0.3625,0.2700,0.2845,0.3595,0.3000,0.3470,0.3265,0.4310,0.3680,0.3970,0.3895,0.4750,0.3660,0.3660,0.3490,0.4270,0.3375,2015-10-12,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-13,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-15,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-16,Ovcarija,1200
False,251.0000,0.2800,0.3075,0.3725,0.3240,0.2580,0.1835,0.2945,0.3025,0.2715,0.3120,0.3805,0.3220,0.3070,0.3150,0.4115,0.3275,0.2640,0.2855,0.3595,0.3345,2015-10-17,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-18,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-19,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-20,Ovcarija,1200
False,249.0000,0.0080,0.0170,0.1360,0.0460,0.0080,0.0185,0.1505,0.0470,0.0080,0.0180,0.1490,0.0495,0.0095,0.0175,0.1170,0.0535,0.0080,0.0165,0.1120,0.0425,2015-10-21,Ovcarija,1200
False,251.0000,0.3480,0.3630,0.4710,0.4615,0.5205,0.5540,0.6540,0.4980,0.3425,0.3775,0.4800,0.4485,0.3645,0.3560,0.4430,0.3695,0.4540,0.4850,0.5720,0.5050,2015-10-22,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-23,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-24,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-25,Ovcarija,1200
False,251.0000,0.4510,0.5115,0.6060,0.5250,0.5145,0.5645,0.6240,0.5430,0.4485,0.5230,0.6055,0.5230,0.4035,0.4560,0.5440,0.5115,0.4720,0.5240,0.6145,0.5235,2015-10-26,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-27,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-10-29,Ovcarija,1200
False,249.0000,0.0255,0.0095,0.1630,0.0660,0.0295,0.0155,0.1610,0.0690,0.0235,0.0105,0.1620,0.0695,0.0225,0.0075,0.1565,0.0605,0.0265,0.0090,0.1565,0.0650,2015-10-30,Ovcarija,1200
True,248.0000,0.0100,0.0140,0.1665,0.0615,0.0105,0.0130,0.1570,0.0600,0.0105,0.0160,0.1725,0.0640,0.0115,0.0165,0.1665,0.0675,0.0100,0.0115,0.1520,0.0590,2015-10-31,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-01,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-02,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-03,Ovcarija,1200
True,248.0000,0.0010,0.0175,0.1465,0.0615,0.0000,0.0170,0.1345,0.0605,0.0015,0.0180,0.1520,0.0645,0.0025,0.0205,0.1515,0.0645,0.0005,0.0170,0.1330,0.0585,2015-11-04,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-05,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-07,Ovcarija,1200
True,248.0000,0.0000,0.0145,0.1330,0.0515,0.0000,0.0150,0.1380,0.0520,0.0000,0.0150,0.1365,0.0545,0.0000,0.0170,0.1460,0.0535,0.0000,0.0140,0.1265,0.0485,2015-11-08,Ovcarija,1200
True,248.0000,0.0060,0.0205,0.1580,0.0605,0.0065,0.0220,0.1450,0.0605,0.0065,0.0215,0.1635,0.0645,0.0065,0.0225,0.1655,0.0655,0.0045,0.0195,0.1435,0.0565,2015-11-09,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-10,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-11,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-12,Ovcarija,1200
True,248.0000,0.0000,0.0170,0.1515,0.0600,0.0000,0.0160,0.1445,0.0560,0.0015,0.0180,0.1530,0.0625,0.0000,0.0205,0.1550,0.0675,0.0000,0.0150,0.1410,0.0575,2015-11-13,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-14,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-16,Ovcarija,1200
False,251.0000,0.6095,0.6265,0.6660,0.4060,0.6255,0.6435,0.6900,0.4000,0.6105,0.6235,0.6695,0.4000,0.6265,0.6310,0.6765,0.4075,0.6110,0.6235,0.6665,0.4095,2015-11-17,Ovcarija,1200
True,248.0000,0.0005,0.0190,0.1645,0.0620,0.0000,0.0160,0.1520,0.0600,0.0000,0.0200,0.1640,0.0660,0.0015,0.0220,0.1685,0.0710,0.0000,0.0170,0.1490,0.0590,2015-11-18,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-19,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-20,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-21,Ovcarija,1200
False,123.0000,1.1100,0.6920,0.7290,0.2275,1.1100,0.6945,0.7285,0.2235,1.1100,0.6920,0.7270,0.2260,1.1100,0.6860,0.7235,0.2335,1.1100,0.6940,0.7320,0.2270,2015-11-22,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-23,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-25,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-26,Ovcarija,1200
False,251.0000,0.1950,0.1790,0.2300,0.1515,0.2165,0.2090,0.2610,0.1830,0.1990,0.1860,0.2340,0.1530,0.2045,0.1840,0.2325,0.1350,0.2045,0.1850,0.2360,0.1530,2015-11-27,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-28,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-29,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-11-30,Ovcarija,1200
False,251.0000,0.0665,0.0955,0.1880,0.0925,0.0760,0.0925,0.1920,0.0950,0.0645,0.0930,0.1825,0.0860,0.0725,0.1025,0.2000,0.1015,0.0650,0.0885,0.1945,0.0980,2015-12-01,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-02,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-04,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-05,Ovcarija,1200
False,251.0000,0.0000,0.0000,0.1705,0.0605,0.0000,0.0000,0.1765,0.0600,0.0000,0.0000,0.1780,0.0660,0.0000,0.0000,0.1755,0.0610,0.0000,0.0000,0.1510,0.0565,2015-12-06,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-07,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-08,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-09,Ovcarija,1200
True,248.0000,0.0315,0.0550,0.1085,0.0635,0.0310,0.0450,0.0950,0.0665,0.0325,0.0455,0.1010,0.0610,0.0285,0.0575,0.1145,0.0555,0.0300,0.0525,0.1075,0.0610,2015-12-10,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-11,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-13,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-14,Ovcarija,1200
False,251.0000,0.0030,0.0430,0.2440,0.1015,0.0000,0.0405,0.2375,0.0990,0.0000,0.0380,0.2475,0.1020,0.0145,0.0490,0.2500,0.1095,0.0095,0.0495,0.2300,0.1010,2015-12-15,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-16,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-17,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-18,Ovcarija,1200
True,248.0000,0.0000,0.0150,0.1565,0.0535,0.0000,0.0145,0.1590,0.0525,0.0000,0.0150,0.1545,0.0575,0.0000,0.0180,0.1535,0.0600,0.0000,0.0155,0.1480,0.0505,2015-12-19,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-20,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-22,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-23,Ovcarija,1200
False,251.0000,0.0050,0.0230,0.1635,0.0595,0.0050,0.0250,0.1650,0.0635,0.0045,0.0240,0.1840,0.0635,0.0060,0.0215,0.1690,0.0605,0.0050,0.0225,0.1465,0.0560,2015-12-24,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-25,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-26,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-27,Ovcarija,1200
True,248.0000,0.0000,0.0165,0.1535,0.0530,0.0000,0.0165,0.1475,0.0550,0.0000,0.0170,0.1610,0.0560,0.0000,0.0170,0.1540,0.0550,0.0000,0.0145,0.1375,0.0500,2015-12-28,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-29,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-12-31,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-01-01,Ovcarija,1200
False,251.0000,0.4855,0.5195,0.6000,0.5155,0.4955,0.5205,0.5745,0.5135,0.5065,0.5445,0.6425,0.5400,0.5040,0.5460,0.6270,0.5235,0.4820,0.5235,0.5995,0.5045,2016-01-02,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-01-03,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-01-04,Ovcarija,1200
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-01-05,Ovcarija,1200
False,123.0000,1.0065,0.7935,0.8315,0.2675,0.9315,0.8080,0.8420,0.2770,0.9130,0.7925,0.8390,0.2735,0.7200,0.7750,0.8175,0.2585,1.0765,0.7890,0.8235,0.2645,2016-01-06,Ovcarija,1200
False,251.0000,0.0600,0.0580,0.2285,0.0445,0.0685,0.0850,0.2615,0.0460,0.0790,0.0795,0.2515,0.0465,0.0740,0.0625,0.2375,0.0450,0.0415,0.0445,0.2095,0.0415,2016-01-07,Ovcarija,1200
